root_id,cell_type
720575940617264245,Mi1
720575940628063504,T3
720575940631667281,CB2123
720575940610522232,Mi13
720575940625634830,R8
720575940633552820,KCab
720575940624260681,Lawf2
720575940621940682,T5d
720575940639908467,Tm4
720575940622550251,NA
720575940606466761,T5c
720575940626819091,L5
720575940621622652,Tm2
720575940624736440,CB1064
720575940630282297,NA
720575940614212754,Tm9
720575940621997172,Mi4
720575940638626613,KCapbp-ap1
720575940620575281,R8
720575940621766035,NA
720575940619689920,NA
720575940617330772,L1
720575940617620993,Mi4
720575940618250779,Mi4
720575940632344618,Mi9
720575940621370150,CB3323
720575940629820972,T5c
720575940621839086,KCapbp-m
720575940633570702,Tm4
720575940618566557,R7
720575940617010226,CB1463
720575940660372609,L2
720575940620940015,Tm4
720575940618538641,NA
720575940619119921,Tm3
720575940623377555,KCapbp-ap2
720575940635244133,T5c
720575940633340959,C3
720575940639866275,Mi4
720575940625464328,NA
720575940653367030,NA
720575940635934143,CB1676
720575940648331140,T1
720575940633894937,Tm2
720575940611250040,T4c
720575940640671805,L5
720575940616942678,Tm4
720575940615692230,TmY18
720575940620701574,Mi4
720575940642940724,T5d
720575940612477589,CB3834
720575940652185846,Tm12
720575940625599420,L4
720575940645607812,CB1996
720575940617422238,SLP024a
720575940608262980,C2
720575940643591368,Dm4
720575940622853011,LB2
720575940623154429,NA
720575940624003255,CB0977
720575940632637139,NA
720575940614269607,TmY5a
720575940618077899,CB3819
720575940641114676,T2a
720575940619951342,T2a
720575940644440100,NA
720575940656106145,Dm9
720575940613428135,NA
720575940604016608,NA
720575940632520239,Dm3
720575940645919284,MTe51
720575940620973848,KCab
720575940608891075,CB1721
720575940642506459,NA
720575940617706937,Mi4
720575940618849841,NA
720575940614316650,JO-D
720575940625220937,NA
720575940617654673,T2a
720575940634921626,C2
720575940637363689,NA
720575940614930794,C3
720575940616859963,L5
720575940615811807,Mi1
720575940623488477,L1
720575940618976750,Tm1
720575940635722597,NA
720575940621674890,Dm13
720575940606337312,NA
720575940630255447,TmY5a
720575940611249528,NA
720575940627351939,Y3
720575940652059894,BM_InOm
720575940622499455,R1-6
720575940614062334,TmYem1
720575940633210846,T2a
720575940644474784,NA
720575940610952089,KCapbp-ap1
720575940611826073,NA
720575940626545922,CB3254
720575940638497368,T2
720575940620199872,CB2274
720575940630085676,Tm1
720575940635271086,CB1300
720575940639805555,Mi14
720575940624430060,CB1079
720575940610105283,NA
720575940621841833,T4a
720575940629641436,NA
720575940624233218,Mi4
720575940607774044,NA
720575940624334276,Dm1
720575940635069295,CB2541
720575940622516182,L4
720575940650945657,Pm2
720575940627505027,TmY9
720575940637746493,Mi1
720575940626358617,T4d
720575940615219778,NA
720575940617444130,CB0527
720575940661166977,TmY9
720575940605758822,T2
720575940635926264,Dm2
720575940613998051,R1-6
720575940621605146,Mi15
720575940629277289,Mi1
720575940638715251,NA
720575940622595828,Tm2
720575940627861736,NA
720575940629972418,C3
720575940626649348,CB2151
720575940629936027,L1
720575940641317328,L2
720575940631359668,CB3846
720575940631207388,cLLPM02
720575940611816034,CB3864
720575940625424871,CB0161
720575940634630113,NA
720575940617493078,NA
720575940624359974,TmY5a
720575940619130909,MeTu4
720575940624676656,TmYem1
720575940637530084,DNge001
720575940625843075,NA
720575940621908360,T4b
720575940621944712,T5c
720575940631127915,Dm3
720575940612544921,C3
720575940620337799,L3
720575940631474243,NA
720575940629913655,T4b
720575940624953784,T5d
720575940620800933,CB1666
720575940622729909,NA
720575940613757736,T2a
720575940616208982,T4a
720575940635237044,T5b
720575940618220061,TmY3
720575940610139854,Tm5a
720575940631907346,R1-6
720575940629347791,KCapbp-ap2
720575940618372487,CB3755
720575940633441996,L1
720575940605816422,Tm1
720575940619505974,CB3855
720575940625834900,KCapbp-ap2
720575940631233580,Dm8
720575940611012962,NA
720575940631564562,Y4
720575940614403946,CB3362
720575940636999514,CB3537
720575940643399584,T5a
720575940606273056,L1
720575940626644111,T2a
720575940626740879,Dm3
720575940622549700,CB3029
720575940644726382,AVLP559c
720575940615587452,Dm2
720575940620702155,Dm11
720575940618734575,NA
720575940618517662,Tm20
720575940635592805,NA
720575940623469035,NA
720575940628962639,Mi9
720575940620858221,T2a
720575940627826760,DNge037
720575940619640536,Tm5Y
720575940630444867,T2
720575940633885741,LC10b
720575940623488270,NA
720575940616942081,CB1885
720575940621040112,NA
720575940638920164,L4
720575940622345471,NA
720575940618311892,Mi1
720575940612755605,Dm10
720575940633726372,R1-6
720575940636749167,Mi9
720575940628081226,T4a
720575940625328648,LC14b
720575940642431963,Lawf2
720575940632057570,CB1779
720575940627667450,NA
720575940625804819,CRE080b
720575940631204156,NA
720575940626456232,CB1617
720575940624980261,NA
720575940641441269,Mi10
720575940625365541,Tlp1
720575940626158461,TmY4
720575940607286146,Mi4
720575940622111058,T4b
720575940651442422,CB1451
720575940623959178,C2
720575940626560293,Tlp4
720575940632630319,T2
720575940646897540,CB3846
720575940634935470,T1
720575940614234258,L3
720575940608201346,NA
720575940608288523,T4a
720575940646547764,NA
720575940622548182,CB2436
720575940627335557,Tm9
720575940625108412,T2a
720575940627426069,NA
720575940629022723,Dm2
720575940628719977,Dm21
720575940623410824,NA
720575940614101043,T4c
720575940631203958,CB3816
720575940609019913,Dm3
720575940625417447,R7
720575940637967194,NA
720575940632807359,Mi1
720575940646400547,T3
720575940617325195,Dm3
720575940628806607,NA
720575940612289122,Tm5a
720575940615220842,NA
720575940626986502,NA
720575940635666031,T5d
720575940633444397,NA
720575940628977226,Mi2
720575940633787327,T5d
720575940619480400,Dm3
720575940631138043,TmY9
720575940640059008,Dm3
720575940622716599,TmY11
720575940646263860,Tm20
720575940623295271,MeTu1
720575940611357938,NA
720575940632327761,Mi15
720575940632395918,T2
720575940624388331,L3
720575940633136780,Dm6
720575940615220639,T4b
720575940611755286,T4b
720575940622865800,NA
720575940613480159,CB2128
720575940625171495,Tm4
720575940613944239,Mi15
720575940629658883,Lawf1
720575940616688178,CB3832
720575940623887288,NA
720575940645148872,NA
720575940631316281,NA
720575940627144010,NA
720575940640216910,CB3818
720575940623784231,NA
720575940620609365,R1-6
720575940637258985,AVLP290b
720575940645190856,MeTu4
720575940623113802,Tm4
720575940632310087,T3
720575940613471205,T4b
720575940626042126,Dm9
720575940647137844,L2
720575940607941298,Tm1
720575940631528495,Tm2
720575940611162083,CB2485
720575940611407054,Mi15
720575940616252347,C2
720575940631002668,PS208a
720575940614082867,Tm20
720575940625564816,KCapbp-m
720575940636229342,NA
720575940625101841,AOTU053
720575940620994656,T5a
720575940610644849,TmY3
720575940619693003,KCab
720575940626560857,KCab
720575940631145977,CB3822
720575940624226813,Tm5c
720575940625686672,Tm3
720575940617895707,Mi15
720575940618190238,NA
720575940624105876,NA
720575940620705995,C2
720575940623190506,T5c
720575940630708094,C3
720575940626711098,Tm5a
720575940608337842,Mi9
720575940618268857,MTe03
720575940631912495,T5c
720575940618459200,C3
720575940632216289,NA
720575940622331786,NA
720575940646616355,T2
720575940631319377,L4
720575940630507295,NA
720575940637943374,NA
720575940646490932,Mi2
720575940617283003,Dm8
720575940646225204,NA
720575940621508033,R1-6
720575940617005766,Am
720575940614050271,Mi15
720575940606909826,NA
720575940628653415,T5a
720575940613353538,KCab
720575940632129295,Mi1
720575940621354991,T4b
720575940636381040,Tm1
720575940646617891,Tm3
720575940641480949,DNg16
720575940629102922,R7
720575940642563547,CB3864
720575940624982456,NA
720575940631938131,Tm12
720575940627107929,NA
720575940625634028,NA
720575940622673387,NA
720575940622085033,Tm6
720575940614525078,NA
720575940621563841,OCG02a
720575940618202914,Tm16
720575940618198740,Pm1
720575940614207850,NA
720575940620159398,CB.FB6E4
720575940625579160,Mi2
720575940600623020,Dm3
720575940623278630,T4a
720575940610395571,CB2850
720575940630026039,T5c
720575940630906167,R1-6
720575940628359631,NA
720575940606722662,NA
720575940610000964,CB1093
720575940623003917,NA
720575940640231296,T4b
720575940653623201,NA
720575940618710813,Mi1
720575940625318800,Tm2
720575940624024103,T2
720575940615724950,Mi10
720575940605682976,T2a
720575940638114374,TmYem1
720575940614762898,Tm5Y
720575940620597707,T1
720575940624077336,CB3834
720575940640562749,Mi1
720575940614074031,Dm15
720575940621756910,Tm5a
720575940609777198,NA
720575940622960684,Tm2
720575940633206476,T3
720575940624008851,R1-6
720575940627312773,Tm20
720575940638850648,CB1212
720575940630067255,KCapbp-ap1
720575940658842753,LC10a
720575940625720778,T3
720575940633813940,CB1597
720575940624221832,R1-6
720575940620463963,CB3828
720575940620492404,Mi4
720575940621491226,Mi1
720575940609244885,Dm2
720575940632528671,KCapbp-ap1
720575940624202692,R1-6
720575940635821801,CB1735
720575940613453458,T3
720575940616546233,CB1098
720575940607880578,CB0705
720575940619123483,L3
720575940628629928,R1-6
720575940622304781,TmY14
720575940623200280,NA
720575940625490178,CB3226
720575940621685773,Dm3
720575940614476434,LHPV2i2a
720575940639070554,Dm12
720575940619462814,Tm6
720575940622466636,Tm6
720575940641151284,Mi1
720575940638607326,NA
720575940650897017,NA
720575940621100629,T1
720575940623748277,T4c
720575940618557248,Tm20
720575940628659318,CB2380
720575940627974174,Mi4
720575940629076585,R1-6
720575940628677884,Mi2
720575940623343613,MeTu4
720575940634290401,R1-6
720575940628814613,MeTu3
720575940606723081,NA
720575940641500112,CB3852
720575940612178418,NA
720575940627903994,Mi9
720575940622036044,T2a
720575940631408199,KCab
720575940636718704,T5d
720575940641548533,NA
720575940614153937,NA
720575940631034895,NA
720575940620363691,NA
720575940619035003,CB0344
720575940615626562,CB0567
720575940638965181,TmY5a
720575940629422185,R1-6
720575940617750299,T5b
720575940636556174,CB3851
720575940619295646,R1-6
720575940619286232,CB3851
720575940632003176,Tm2
720575940615307922,NA
720575940638398185,C2
720575940617380155,Y3
720575940629294697,R1-6
720575940604992457,Mi15
720575940630353682,CB2114
720575940619798911,SMP331a
720575940621479918,L2
720575940633490003,R1-6
720575940649033593,NA
720575940605037996,CB1309
720575940623124938,T5a
720575940628198918,NA
720575940635149919,Mi2
720575940627800701,R1-6
720575940606316222,R1-6
720575940623207949,Tm4
720575940618214484,Tm16
720575940612732146,NA
720575940631654095,T3
720575940621700973,L3
720575940623885448,R1-6
720575940621660781,R1-6
720575940627958546,T4b
720575940623956221,T4b
720575940635780191,CB3864
720575940621616112,L2
720575940607560370,L1
720575940627106916,TmY9
720575940626451864,NA
720575940636564622,Tm20
720575940614108566,L2
720575940633844110,CB3864
720575940639047514,NA
720575940637435113,NA
720575940625997258,T4b
720575940626436733,Mi1
720575940642374285,T2
720575940631147148,LB3
720575940612714671,NA
720575940608814531,Y3
720575940622451197,L1
720575940620842996,CB2007
720575940625276745,NA
720575940619365359,Mi2
720575940628338961,Mi4
720575940623892041,T5d
720575940624201545,T2
720575940628211593,NA
720575940616576473,NA
720575940625807152,CB3351
720575940624611835,T5c
720575940609463620,Mi1
720575940621773249,NA
720575940621276609,T3
720575940634676069,NA
720575940632971103,NA
720575940629431034,L4
720575940622742049,NA
720575940621325232,NA
720575940625897603,NA
720575940627721624,R1-6
720575940611047446,NA
720575940617626710,Pm1
720575940636466032,T4a
720575940632305837,Dm3
720575940618873115,C3
720575940621005044,KCab
720575940629783692,CB2522
720575940617064532,NA
720575940626828828,T2a
720575940627921156,T2
720575940613392101,MTe07
720575940622108679,MeTu3
720575940621675981,Tm5c
720575940614671411,NA
720575940643487342,NA
720575940631207980,CB3833
720575940608431625,NA
720575940626833994,CB2164
720575940627342138,CB2899
720575940619854795,Pm4
720575940610903250,TmY9
720575940626661251,NA
720575940624112875,Dm2
720575940652632566,TmY5a
720575940622217233,Dm21
720575940611694034,NA
720575940626483474,Dm2
720575940626145829,Pm1
720575940608680459,TmY16
720575940622513780,CB3848
720575940630559991,T5c
720575940623393771,TmY14
720575940621271974,T4d
720575940621227617,TmYem1
720575940627702012,T4d
720575940624817191,T5c
720575940626016408,C2
720575940643315104,L5
720575940614509458,LLPC2
720575940627090664,NA
720575940605793726,T4a
720575940622784717,T2a
720575940656058785,L2
720575940627177487,T2a
720575940630679670,Tm9
720575940627250532,Tm9
720575940614528629,NA
720575940627916331,CB0457
720575940621610572,MeTu1
720575940640776589,NA
720575940630572738,R1-6
720575940627167253,Mi1
720575940611054798,Mi1
720575940624360935,CB3309
720575940634824303,Tm4
720575940627844943,NA
720575940624680340,Dm3
720575940612980629,CB3816
720575940633978649,T4c
720575940623218360,Tm4
720575940609948514,DNg32
720575940625655754,T5c
720575940627046955,TmY3
720575940625944382,CB3846
720575940631569256,T5a
720575940614389922,TmY16
720575940621296639,NA
720575940622368477,LC14a1
720575940631379813,Dm2
720575940633229196,Dm19
720575940632769839,NA
720575940621052069,L1
720575940622084336,TmY9
720575940625912713,NA
720575940606761161,CB1664
720575940628981327,NA
720575940631727391,CB1895
720575940607480962,Tm4
720575940610959834,CB3035
720575940620584368,Mi15
720575940626187672,NA
720575940613581107,Mi15
720575940613213151,KCapbp-m
720575940622084940,C2
720575940612405477,T4b
720575940634890175,KCab
720575940621777944,Dm21
720575940616641058,T4a
720575940633505180,TmY18
720575940609728632,CB2719
720575940633207962,NA
720575940645427236,R8
720575940617307097,NA
720575940611174041,LLPC2
720575940628364053,CB3819
720575940617337305,TmY3
720575940630816251,Mi15
720575940618228481,Mi13
720575940627164242,NA
720575940605686462,L3
720575940626601994,NA
720575940639882611,TmY3
720575940615593522,NA
720575940621462797,NA
720575940613625128,T2a
720575940626932682,L1-3
720575940621117360,Tm6
720575940626730268,T2a
720575940613086181,R1-6
720575940630215210,T3
720575940634745780,MeTu1
720575940615820703,Tm20
720575940621954157,CB3837
720575940628597135,L3
720575940629200369,R1-6
720575940626623516,T4a
720575940627201380,L3
720575940640657011,CB3830
720575940638491224,Tm20
720575940626427847,L3
720575940622109478,Tm5a
720575940627186362,NA
720575940629716730,Tm3
720575940635903204,CB2437
720575940620555013,SIP028a
720575940622223088,Mi4
720575940610867683,CB2668
720575940620507862,NA
720575940640936411,CB1538
720575940615339743,T4d
720575940623393160,CB3851
720575940637550221,Tm9
720575940615223038,R1-6
720575940628836908,T2a
720575940629864844,NA
720575940609809476,TmY9
720575940628810071,NA
720575940625406851,CB3851
720575940635092122,NA
720575940614620831,SLP024b
720575940607279452,Mi9
720575940620311791,T5a
720575940614861378,T2
720575940612387434,CB2820
720575940613412594,Dm10
720575940628832004,CB1231
720575940622281686,Tm3
720575940622272321,LTe47
720575940610505881,NA
720575940624571430,C2
720575940640685184,Tm5Y
720575940620344084,Tm3
720575940624164756,Y3
720575940638628669,T3
720575940616859622,JO-B
720575940611935637,T2
720575940615125910,L3
720575940623422344,L5
720575940616911302,NA
720575940636008366,NA
720575940622944261,NA
720575940621334989,NA
720575940636580197,Tm12
720575940646136686,L4
720575940632504387,R1-6
720575940639040334,NA
720575940632517028,NA
720575940624577613,NA
720575940627630154,KCab
720575940632802785,NA
720575940631730259,MTe01
720575940635969758,NA
720575940609276514,LC10d
720575940621769293,T2
720575940613029746,Dm2
720575940629266988,CB3401
720575940621823871,Tm5Y
720575940628901758,BM_InOm
720575940614477999,Tm4
720575940637728858,T5d
720575940618561281,R1-6
720575940628769795,CB3222
720575940617241629,CB0586
720575940627399724,NA
720575940611912658,Mi2
720575940630181829,NA
720575940622397940,L1
720575940628891863,NA
720575940612273971,Dm15
720575940622104745,Tm9
720575940640122421,L5
720575940612862387,Mi13
720575940639443288,T5d
720575940616133186,LC31a
720575940631343464,CB2270
720575940627785605,L3
720575940625666341,CB0951
720575940626606026,Tm6
720575940618971163,T1
720575940624992295,C2
720575940624508819,T2a
720575940627404858,CB3674
720575940618851425,NA
720575940624253882,T2a
720575940630139599,KCapbp-ap2
720575940608703499,LC10d
720575940624346564,Dm8
720575940628095048,L5
720575940637773117,KCab
720575940631976544,NA
720575940639986048,KCapbp-m
720575940634283545,L2
720575940632675276,TmY18
720575940613904355,R1-6
720575940620826388,Tm3
720575940637238505,NA
720575940620652882,Mi9
720575940632478291,Tm20
720575940614675454,Mi9
720575940621354888,Tm3
720575940620744030,NA
720575940630540922,R1-6
720575940615646109,NA
720575940660051073,NA
720575940643642932,L2
720575940629365071,Lawf2
720575940616394869,Lawf2
720575940616164658,CB0765
720575940635977306,NA
720575940634720248,T2a
720575940635867248,C3
720575940616686225,T4d
720575940606765579,NA
720575940614850706,Dm8
720575940625570062,NA
720575940612391464,SMP532a
720575940623603178,C2
720575940630102266,CB3851
720575940623979914,NA
720575940616884619,T3
720575940638882532,Pm2
720575940607840981,NA
720575940622037926,DNg41
720575940630007158,NA
720575940627184427,CB1786
720575940613391218,NA
720575940624114712,NA
720575940610621026,CB0671
720575940628675945,NA
720575940629548800,Tlp6
720575940639234621,L2
720575940611507478,CB1918
720575940621351551,MTe01
720575940636492911,Dm10
720575940630060119,Mi9
720575940621194501,T4d
720575940621050759,NA
720575940621314124,LC10c
720575940606758667,NA
720575940612541081,T3
720575940625894658,NA
720575940631250639,Mi9
720575940629215175,Lawf1
720575940615444222,L2
720575940631836503,L2
720575940617504001,T3
720575940609420043,T4a
720575940628593169,Tm4
720575940629236242,KCab
720575940611752398,CB3851
720575940612344690,CB3819
720575940633655213,CB3846
720575940644759319,NA
720575940633052836,Mi9
720575940622380293,Tm2
720575940620629942,CB3171
720575940620272263,Tm3
720575940608328713,NA
720575940643174856,CB3324
720575940625066248,L4
720575940638877237,C2
720575940615177011,Dm12
720575940621431247,JO-E
720575940629365504,L4
720575940623036362,T5b
720575940618936733,T4a
720575940618867357,Tm4
720575940631258565,NA
720575940630462172,BM_vOcci_vPoOr
720575940610668697,CB1565
720575940618491485,CB1528
720575940624478608,T4c
720575940609109602,LC31b
720575940602977248,NA
720575940629545744,Tm6
720575940632365383,T2a
720575940631243320,Y3
720575940601412361,TmY20
720575940623441387,KCab
720575940635356828,NA
720575940610283128,NA
720575940641845556,Dm2
720575940618782680,CB2369
720575940626510232,T4b
720575940612338674,CB1969
720575940630141756,TmY18
720575940637210542,L4
720575940617172436,NA
720575940621183508,T5a
720575940633636578,TmY11
720575940621951356,Tm5Y
720575940629459718,NA
720575940625088509,Dm9
720575940655287201,Dm3
720575940618698048,Dm8
720575940621932454,R1-6
720575940645697060,TmY3
720575940613505703,CB.FB2E7
720575940631624760,T5d
720575940627661077,Tm2
720575940624606140,BM_MaPa
720575940628765770,R1-6
720575940638610502,Tm1
720575940621149709,CB1097
720575940617109597,ORN_VM6
720575940636556004,Tm20
720575940614402466,TmY9
720575940627753609,NA
720575940612998805,NA
720575940615678150,T5d
720575940647503748,T5a
720575940611966613,Mi9
720575940628505416,R1-6
720575940631709433,Mi14
720575940630852931,TmY5a
720575940633893401,NA
720575940614952594,L5
720575940621547629,Dm10
720575940621106597,R1-6
720575940632682444,Tm1
720575940605279008,TmYem1
720575940628319335,NA
720575940624244922,NA
720575940623284156,LLPC2
720575940616163189,TmY5a
720575940622855560,NA
720575940625958444,T4b
720575940611215970,L2
720575940621757005,Tm1
720575940626573886,Tm3
720575940628630380,CB2881
720575940634545890,NA
720575940638496189,T5c
720575940649349497,T5c
720575940640279093,R8
720575940628342184,R1-6
720575940633989995,L3
720575940633307475,NA
720575940612168470,T2
720575940641846747,L4
720575940626961694,CB1483
720575940638480948,T3
720575940630415810,R8
720575940627441950,NA
720575940637060238,T4d
720575940619469409,NA
720575940613632114,L1
720575940605931180,T5d
720575940625544435,Tm3
720575940627997205,NA
720575940634135321,NA
720575940609852740,T2
720575940625525739,NA
720575940605698080,CB2553
720575940612586905,NA
720575940643674312,T5a
720575940624170534,R1-6
720575940628200721,T4c
720575940636035173,TmYem1
720575940612153842,NA
720575940637595507,KCab
720575940626114087,Dm11
720575940627172248,Mi4
720575940643811488,L1
720575940627045164,Tm12
720575940626642725,R1-6
720575940630130176,Tm9
720575940622027942,Lawf1
720575940632022888,JO-A
720575940620046283,Dm3
720575940632610188,Dm10
720575940615362866,T5b
720575940628105883,NA
720575940616792354,MTe51
720575940634888855,C3
720575940650734070,CB1717
720575940626148185,TmY5a
720575940623878124,T3
720575940610611246,CB0208
720575940630467415,CB1737
720575940624798391,R1-6
720575940617109465,CB3851
720575940623279871,Tm4
720575940638744804,NA
720575940619363486,Tm16
720575940641093595,CB3308
720575940614593170,T2a
720575940650521209,T4b
720575940624041924,C3
720575940628251273,R1-6
720575940621779366,Dm8
720575940633252812,L1
720575940642627876,NA
720575940613594783,CB2784
720575940626120378,Mi15
720575940626963075,NA
720575940613250290,Dm2
720575940621896045,Mi10
720575940630161143,TmY3
720575940632994872,Mi15
720575940624694798,NA
720575940618439825,L4
720575940610882709,CB1339
720575940641658676,Tm9
720575940629660919,T4b
720575940636912986,C3
720575940620227749,TmY3
720575940627038010,T5d
720575940624306494,CB.FB1E0
720575940616315281,NA
720575940627761674,Tm6
720575940625376660,L1
720575940630299127,T5b
720575940645210222,KCab
720575940626399588,DNg12_d
720575940628306075,NA
720575940624105742,NA
720575940622028577,T3
720575940631937460,T4d
720575940629750872,R1-6
720575940628299786,Dm9
720575940636372599,T5c
720575940614208664,T4c
720575940612669849,T4b
720575940635423386,Mi9
720575940612115685,T5d
720575940638359386,Tm12
720575940632603278,T2a
720575940613467042,TmY3
720575940626784152,L3
720575940623670115,NA
720575940634324634,Tm5Y
720575940623413898,NA
720575940617779942,Tm2
720575940620661025,CB3851
720575940622320874,T4c
720575940639684515,NA
720575940625349520,BM_InOm
720575940631151324,L2
720575940632475859,JO-E
720575940622913285,Mi1
720575940633558189,Mi10
720575940621919152,C2
720575940624813063,TmY16
720575940616154299,Tm5c
720575940627946250,T5a
720575940658525569,CB3831
720575940632377375,NA
720575940631557699,T4c
720575940611077093,CB2897
720575940626039696,NA
720575940620322836,NA
720575940627097733,KCapbp-ap2
720575940634970743,T5b
720575940612333425,NA
720575940625478458,Mi1
720575940604425696,CB3846
720575940618713003,CB0927
720575940629343591,Tm3
720575940630316158,R1-6
720575940625235033,KCapbp-ap1
720575940611667349,L3
720575940626547987,TmY18
720575940617685387,Tm2
720575940631754209,NA
720575940640902389,CB3857
720575940613086179,T5c
720575940618545903,KCab
720575940614398570,NA
720575940629857275,Dm10
720575940647563316,NA
720575940623222441,NA
720575940615943786,T5d
720575940631261604,NA
720575940623391671,CB1154
720575940619832491,CB1648
720575940644422816,R1-6
720575940628865359,NA
720575940638247258,NA
720575940615644277,NA
720575940634384751,WED146a
720575940629199619,CB2329
720575940634334675,NA
720575940660102273,T4c
720575940620910612,L3
720575940620016763,Dm8
720575940632216290,T5b
720575940647180932,Tm12
720575940618517185,Tm2
720575940640355968,TmY18
720575940628653308,C2
720575940626899237,MeTu4
720575940627728009,CB2493
720575940623889552,NA
720575940632409500,AOTUv3B_P02
720575940620420544,NA
720575940647818116,T4b
720575940643535982,NA
720575940638808448,NA
720575940622141208,NA
720575940632814623,Tm3
720575940626634392,Mi15
720575940625311723,CB3851
720575940618189227,NA
720575940625144905,L4
720575940620031286,CB3832
720575940625917735,CB0472
720575940633908194,Tm9
720575940610422467,Dm12
720575940624001575,NA
720575940632815315,NA
720575940619835892,NA
720575940636706118,NA
720575940631505739,Tm20
720575940612031694,Mi1
720575940633364269,T2
720575940620653665,T5c
720575940627059471,T3
720575940628695044,Lawf2
720575940640770805,BM_InOm
720575940617807650,T5d
720575940636647822,T2a
720575940615750047,T2a
720575940606036908,NA
720575940624911132,CB1154
720575940620467649,CB2492
720575940616020795,NA
720575940631562065,MTe01
720575940638312637,BM_InOm
720575940618590923,CB.FB1I1
720575940617876455,NA
720575940625826916,BM_InOm
720575940632579641,Mi2
720575940623330062,Mi4
720575940634966708,Pm1
720575940634061664,Tm4
720575940625732196,CB2569
720575940624167165,CB1656
720575940625194313,Dm9
720575940619778645,NA
720575940637022298,JO-E
720575940621684358,NA
720575940636286298,NA
720575940629385943,LC10e
720575940632879405,NA
720575940620603489,NA
720575940617555766,TmY20
720575940644135840,NA
720575940632077964,Mi15
720575940630747240,CB3851
720575940615228723,NA
720575940627442707,TmY18
720575940632596511,Mi4
720575940624715244,Tm20
720575940626346938,Tm12
720575940635303776,R1-6
720575940618725633,R1-6
720575940618696920,NA
720575940622355440,Dm2
720575940622926853,NA
720575940611690477,CB1657
720575940627410192,Dm3
720575940622053381,C3
720575940623986634,CB1754
720575940640081725,Lawf2
720575940652837793,NA
720575940628552091,Tm9
720575940627574035,C2
720575940624535590,T4a
720575940635013823,Mi15
720575940620960020,Mi1
720575940627212561,Mi9
720575940634896735,CB3864
720575940626508325,R1-6
720575940630702585,L1
720575940648206468,CB3206
720575940617101713,NA
720575940614947039,T4d
720575940635825144,Mi1
720575940644940232,NA
720575940627516521,LCe01
720575940621822079,Mi10
720575940619199557,R1-6
720575940627326229,NA
720575940633552685,NA
720575940625702949,KCab
720575940633900896,NA
720575940623585463,Mi4
720575940620633560,C2
720575940622250120,NA
720575940623294088,L3
720575940610195139,T5d
720575940623433772,T5a
720575940627042622,NA
720575940614964882,TmY20
720575940607327106,L5
720575940634289564,NA
720575940627302019,R1-6
720575940655842209,R1-6
720575940626579075,NA
720575940625777753,CB0763
720575940619132632,C2
720575940614121443,T5b
720575940628769662,NA
720575940621750255,T4b
720575940606672742,Lawf1
720575940624282367,NA
720575940621166319,MeTu3
720575940618052381,NA
720575940632779112,CB3818
720575940627555590,CB1729
720575940618939886,TmY3
720575940638070079,T2
720575940630875387,L5
720575940624720053,R1-6
720575940606544486,R1-6
720575940635549620,DNp29
720575940621761263,LHAD2c3c
720575940630678902,TmY9
720575940617009676,NA
720575940623862771,CB3196
720575940628073554,R8
720575940624197961,CB0319
720575940621592815,R1-6
720575940614682664,Mi10
720575940618586862,dMS-b
720575940631948741,Dm9
720575940623061031,NA
720575940610158821,NA
720575940636056056,NA
720575940608018710,Mi2
720575940628632064,LC10e
720575940627523074,CB3816
720575940639795571,C3
720575940622263275,NA
720575940618690640,LLPC2
720575940624739728,NA
720575940623134889,C2
720575940619310129,TmYem1
720575940633565154,KCapbp-ap2
720575940617187195,CB2881
720575940618154304,T5a
720575940617093938,CB2934
720575940630745282,NA
720575940605160550,R1-6
720575940621303535,T2a
720575940627223751,NA
720575940623242476,NA
720575940610493809,LC10c
720575940634025111,NA
720575940634368226,R1-6
720575940631299602,CB0124
720575940624176787,L2
720575940623256757,CB.FB5D4
720575940624915435,NA
720575940627521679,T5d
720575940635696535,NA
720575940613827442,TmY20
720575940619053332,NA
720575940631452923,L5
720575940617286100,TmY18
720575940621797756,Mi4
720575940628919852,CB1982
720575940626682682,NA
720575940632989011,L5
720575940627877016,CB3851
720575940632791341,Mi2
720575940632047146,NA
720575940619876702,KCapbp-ap2
720575940629148775,Tm1
720575940628450378,Dm3
720575940623583428,Tm1
720575940629161713,C3
720575940620817261,CB2798
720575940620902992,NA
720575940610140378,KCab
720575940631205071,Tm4
720575940619087262,CB3816
720575940634464482,R1-6
720575940632764883,CB3313
720575940637173605,CB3864
720575940625777941,NA
720575940618052426,T5c
720575940629860908,C2
720575940630419364,KCab
720575940617401122,NA
720575940606431921,NA
720575940625970178,C2
720575940632052537,NA
720575940618791515,NA
720575940609660370,CB3050
720575940609076693,CB1280
720575940622204612,NA
720575940617575057,Dm15
720575940613681458,KCab
720575940615402869,NA
720575940632214034,CB3828
720575940612620145,CB3856
720575940611726968,Mi13
720575940614327442,NA
720575940604521952,T4c
720575940613014898,CB3852
720575940624226121,T4c
720575940627910021,NA
720575940627923272,Tm4
720575940625514023,L2
720575940638903605,T3
720575940632393356,Mi13
720575940640240885,BM_Ant
720575940629175375,Mi9
720575940628934403,CB1276
720575940632337938,TmY18
720575940603728561,BM_Ant
720575940608522761,L1
720575940622410736,NA
720575940612062414,R1-6
720575940627351543,cLP03
720575940642928328,NA
720575940620332308,T4d
720575940622116272,CB3820
720575940634232220,TmY18
720575940640187811,TmY5a
