root_id,index_id
720575940620480751,42319
720575940620481029,42320
720575940620481189,42321
720575940620481240,42322
720575940620481585,42323
720575940620482157,42324
720575940620482182,42325
720575940620482213,42326
720575940620482395,42327
720575940620482753,42328
720575940620482836,42329
720575940620483288,42330
720575940620483425,42331
720575940620483444,42332
720575940620484461,42333
720575940620485029,42334
720575940620485057,42335
720575940620485205,42336
720575940620485568,42337
720575940620486209,42338
720575940620486336,42339
720575940620486566,42340
720575940620486848,42341
720575940620487248,42342
720575940620487360,42343
720575940620488384,42344
720575940620488497,42345
720575940620488513,42346
720575940620488539,42347
720575940620489094,42348
720575940620489972,42349
720575940620490064,42350
720575940620490093,42351
720575940620490111,42352
720575940620490177,42353
720575940620490375,42354
720575940620490405,42355
720575940620490416,42356
720575940620490587,42357
720575940620490661,42358
720575940620490968,42359
720575940620491629,42360
720575940620491654,42361
720575940620491712,42362
720575940620491856,42363
720575940620492081,42364
720575940620492126,42365
720575940620492246,42366
720575940620492337,42367
720575940620492373,42368
720575940620492379,42369
720575940620492404,42370
720575940620492679,42371
720575940620492880,42372
720575940620493300,42373
720575940620493361,42374
720575940620494062,42375
720575940620494100,42376
720575940620494262,42377
720575940620494318,42378
720575940620494529,42379
720575940620494641,42380
720575940620494708,42381
720575940620494795,42382
720575940620494897,42383
720575940620495343,42384
720575940620495451,42385
720575940620495484,42386
720575940620495830,42387
720575940620496064,42388
720575940620496237,42389
720575940620496294,42390
720575940620496331,42391
720575940620496555,42392
720575940620496913,42393
720575940620496976,42394
720575940620496990,42395
720575940620497062,42396
720575940620497067,42397
720575940620497172,42398
720575940620497217,42399
720575940620497261,42400
720575940620497279,42401
720575940620497286,42402
720575940620498303,42403
720575940620498379,42404
720575940620498853,42405
720575940620498891,42406
720575940620498932,42407
720575940620499115,42408
720575940620499371,42409
720575940620499952,42410
720575940620500273,42411
720575940620500417,42412
720575940620500673,42413
720575940620500696,42414
720575940620500801,42415
720575940620501213,42416
720575940620501638,42417
720575940620501780,42418
720575940620501809,42419
720575940620502110,42420
720575940620502337,42421
720575940620502804,42422
720575940620503512,42423
720575940620503828,42424
720575940620504198,42425
720575940620504229,42426
720575940620504534,42427
720575940620505153,42428
720575940620505253,42429
720575940620505409,42430
720575940620505435,42431
720575940620505889,42432
720575940620505990,42433
720575940620506049,42434
720575940620506704,42435
720575940620506827,42436
720575940620506862,42437
720575940620506960,42438
720575940620506996,42439
720575940620507119,42440
720575940620507557,42441
720575940620507862,42442
720575940620507984,42443
720575940620508013,42444
720575940620508075,42445
720575940620508245,42446
720575940620508875,42447
720575940620508912,42448
720575940620509233,42449
720575940620509605,42450
720575940620509912,42451
720575940620510213,42452
720575940620510411,42453
720575940620510640,42454
720575940620510657,42455
720575940620510811,42456
720575940620511249,42457
720575940620511408,42458
720575940620511448,42459
720575940620511493,42460
720575940620511537,42461
720575940620511573,42462
720575940620511681,42463
720575940620511732,42464
720575940620511793,42465
720575940620512097,42466
720575940620512176,42467
720575940620512261,42468
720575940620512390,42469
720575940620512391,42470
720575940620512603,42471
720575940620512756,42472
720575940620512801,42473
720575940620512950,42474
720575940620513089,42475
720575940620513158,42476
720575940620513240,42477
720575940620513841,42478
720575940620514213,42479
720575940620514309,42480
720575940620514384,42481
720575940620514542,42482
720575940620514651,42483
720575940620514763,42484
720575940620514896,42485
720575940620515009,42486
720575940620515499,42487
720575940620515857,42488
720575940620516033,42489
720575940620516288,42490
720575940620516299,42491
720575940620516544,42492
720575940620516555,42493
720575940620517312,42494
720575940620517492,42495
720575940620517503,42496
720575940620517511,42497
720575940620517592,42498
720575940620517803,42499
720575940620518616,42500
720575940620518821,42501
720575940620518917,42502
720575940620519083,42503
720575940620519088,42504
720575940620519173,42505
720575940620519333,42506
720575940620519339,42507
720575940620519616,42508
720575940620519685,42509
720575940620519804,42510
720575940620519941,42511
720575940620520063,42512
720575940620520241,42513
720575940620520430,42514
720575940620520513,42515
720575940620520557,42516
720575940620520724,42517
720575940620521350,42518
720575940620521455,42519
720575940620521754,42520
720575940620521777,42521
720575940620522155,42522
720575940620522305,42523
720575940620522433,42524
720575940620522955,42525
720575940620522966,42526
720575940620522968,42527
720575940620523284,42528
720575940620523540,42529
720575940620523696,42530
720575940620523947,42531
720575940620524123,42532
720575940620524423,42533
720575940620524747,42534
720575940620524758,42535
720575940620524880,42536
720575940620525076,42537
720575940620525377,42538
720575940620525695,42539
720575940620526040,42540
720575940620526512,42541
720575940620526757,42542
720575940620526897,42543
720575940620527440,42544
720575940620527487,42545
720575940620527707,42546
720575940620527798,42547
720575940620528038,42548
720575940620528461,42549
720575940620528475,42550
720575940620528736,42551
720575940620528990,42552
720575940620529135,42553
720575940620529268,42554
720575940620530091,42555
720575940620530181,42556
720575940620530267,42557
720575940620530392,42558
720575940620530708,42559
720575940620530812,42560
720575940620531403,42561
720575940620531648,42562
720575940620532171,42563
720575940620532206,42564
720575940620532400,42565
720575940620532529,42566
720575940620532589,42567
720575940620532976,42568
720575940620533339,42569
720575940620533595,42570
720575940620533720,42571
720575940620533809,42572
720575940620533887,42573
720575940620533976,42574
720575940620534065,42575
720575940620534255,42576
720575940620534399,42577
720575940620534624,42578
720575940620534710,42579
720575940620534744,42580
720575940620534768,42581
720575940620534875,42582
720575940620535089,42583
720575940620535232,42584
720575940620536047,42585
720575940620536149,42586
720575940620536536,42587
720575940620536589,42588
720575940620537025,42589
720575940620537048,42590
720575940620537071,42591
720575940620537153,42592
720575940620537264,42593
720575940620537370,42594
720575940620537435,42595
720575940620537479,42596
720575940620537734,42597
720575940620537839,42598
720575940620537861,42599
720575940620537947,42600
720575940620538448,42601
720575940620538806,42602
720575940620538965,42603
720575940620539227,42604
720575940620539271,42605
720575940620539418,42606
720575940620539563,42607
720575940620540180,42608
720575940620540329,42609
720575940620540507,42610
720575940620540619,42611
720575940620540893,42612
720575940620540977,42613
720575940620541099,42614
720575940620541349,42615
720575940620541422,42616
720575940620541776,42617
720575940620541781,42618
720575940620542037,42619
720575940620542068,42620
720575940620542746,42621
720575940620543025,42622
720575940620543067,42623
720575940620543110,42624
720575940620543141,42625
720575940620543297,42626
720575940620543323,42627
720575940620543728,42628
720575940620544096,42629
720575940620544182,42630
720575940620544239,42631
720575940620544597,42632
720575940620544750,42633
720575940620544773,42634
720575940620544895,42635
720575940620545217,42636
720575940620545958,42637
720575940620545985,42638
720575940620546053,42639
720575940620546097,42640
720575940620546497,42641
720575940620546940,42642
720575940620547019,42643
720575940620547419,42644
720575940620548078,42645
720575940620548289,42646
720575940620548443,42647
720575940620548555,42648
720575940620548847,42649
720575940620548999,42650
720575940620549681,42651
720575940620549835,42652
720575940620549848,42653
720575940620550004,42654
720575940620550240,42655
720575940620550491,42656
720575940620550534,42657
720575940620550705,42658
720575940620551021,42659
720575940620551105,42660
720575940620551126,42661
720575940620551259,42662
720575940620551361,42663
720575940620551662,42664
720575940620551776,42665
720575940620551777,42666
720575940620551901,42667
720575940620552308,42668
720575940620552319,42669
720575940620552326,42670
720575940620552533,42671
720575940620552539,42672
720575940620552897,42673
720575940620552973,42674
720575940620553069,42675
720575940620553094,42676
720575940620553125,42677
720575940620553204,42678
720575940620553229,42679
720575940620553599,42680
720575940620553654,42681
720575940620553921,42682
720575940620554374,42683
720575940620554735,42684
720575940620554740,42685
720575940620554843,42686
720575940620554886,42687
720575940620554990,42688
720575940620555013,42689
720575940620555173,42690
720575940620555252,42691
720575940620555696,42692
720575940620555781,42693
720575940620556225,42694
720575940620556680,42695
720575940620556966,42696
720575940620557248,42697
720575940620557259,42698
720575940620557446,42699
720575940620557904,42700
720575940620558154,42701
720575940620558689,42702
720575940620559040,42703
720575940620559041,42704
720575940620559086,42705
720575940620559275,42706
720575940620559297,42707
720575940620559469,42708
720575940620559553,42709
720575940620559921,42710
720575940620559981,42711
720575940620560043,42712
720575940620560054,42713
720575940620560133,42714
720575940620560148,42715
720575940620560775,42716
720575940620560945,42717
720575940620560987,42718
720575940620561279,42719
720575940620561493,42720
720575940620561713,42721
720575940620561761,42722
720575940620561835,42723
720575940620561840,42724
720575940620562379,42725
720575940620562881,42726
720575940620562891,42727
720575940620562993,42728
720575940620563220,42729
720575940620563416,42730
720575940620564102,42731
720575940620564133,42732
720575940620564359,42733
720575940620564440,42734
720575940620564673,42735
720575940620564756,42736
720575940620565057,42737
720575940620565072,42738
720575940620565313,42739
720575940620565339,42740
720575940620565673,42741
720575940620565857,42742
720575940620565936,42743
720575940620566101,42744
720575940620566181,42745
720575940620566613,42746
720575940620566733,42747
720575940620566772,42748
720575940620566808,42749
720575940620566849,42750
720575940620566998,42751
720575940620567045,42752
720575940620567060,42753
720575940620567512,42754
720575940620567643,42755
720575940620567661,42756
720575940620567723,42757
720575940620567791,42758
720575940620568235,42759
720575940620568257,42760
720575940620568436,42761
720575940620568454,42762
720575940620568536,42763
720575940620568966,42764
720575940620569197,42765
720575940620569520,42766
720575940620569537,42767
720575940620569582,42768
720575940620569953,42769
720575940620570025,42770
720575940620570027,42771
720575940620570283,42772
720575940620570453,42773
720575940620570459,42774
720575940620570715,42775
720575940620570806,42776
720575940620570989,42777
720575940620571230,42778
720575940620571409,42779
720575940620571697,42780
720575940620571819,42781
720575940620571892,42782
720575940620571953,42783
720575940620572031,42784
720575940620572125,42785
720575940620572287,42786
720575940620572592,42787
720575940620572737,42788
720575940620572781,42789
720575940620572933,42790
720575940620573037,42791
720575940620573264,42792
720575940620573269,42793
720575940620573275,42794
720575940620573319,42795
720575940620573350,42796
720575940620573516,42797
720575940620573575,42798
720575940620574001,42799
720575940620574190,42800
720575940620574305,42801
720575940620574317,42802
720575940620574817,42803
720575940620575067,42804
720575940620575085,42805
720575940620575281,42806
720575940620575476,42807
720575940620575568,42808
720575940620575573,42809
720575940620575579,42810
720575940620575653,42811
720575940620575727,42812
720575940620575878,42813
720575940620575909,42814
720575940620575960,42815
720575940620576033,42816
720575940620576216,42817
720575940620576238,42818
720575940620576276,42819
720575940620576280,42820
720575940620576494,42821
720575940620576609,42822
720575940620576773,42823
720575940620577217,42824
720575940620577264,42825
720575940620577360,42826
720575940620577518,42827
720575940620577612,42828
720575940620577652,42829
720575940620577901,42830
720575940620577974,42831
720575940620578269,42832
720575940620578486,42833
720575940620578548,42834
720575940620578640,42835
720575940620578645,42836
720575940620578896,42837
720575940620579567,42838
720575940620579777,42839
720575940620580272,42840
720575940620580461,42841
720575940620580613,42842
720575940620580973,42843
720575940620581748,42844
720575940620581766,42845
720575940620581893,42846
720575940620582168,42847
720575940620582260,42848
720575940620582747,42849
720575940620583217,42850
720575940620583302,42851
720575940620584016,42852
720575940620584128,42853
720575940620584175,42854
720575940620584319,42855
720575940620584368,42856
720575940620584497,42857
720575940620584709,42858
720575940620584721,42859
720575940620584795,42860
720575940620585094,42861
720575940620585236,42862
720575940620585710,42863
720575940620585933,42864
720575940620585942,42865
720575940620586331,42866
720575940620586349,42867
720575940620586735,42868
720575940620586886,42869
720575940620587093,42870
720575940620587143,42871
720575940620587224,42872
720575940620587435,42873
720575940620587503,42874
720575940620587569,42875
720575940620587691,42876
720575940620587992,42877
720575940620588415,42878
720575940620588481,42879
720575940620588491,42880
720575940620588653,42881
720575940620588747,42882
720575940620588782,42883
720575940620589082,42884
720575940620589136,42885
720575940620589147,42886
720575940620589190,42887
720575940620589272,42888
720575940620589296,42889
720575940620589633,42890
720575940620589677,42891
720575940620589838,42892
720575940620589848,42893
720575940620590040,42894
720575940620590433,42895
720575940620590831,42896
720575940620590928,42897
720575940620591195,42898
720575940620591273,42899
720575940620591320,42900
720575940620591380,42901
720575940620591425,42902
720575940620591454,42903
720575940620591494,42904
720575940620591787,42905
720575940620591837,42906
720575940620591937,42907
720575940620592367,42908
720575940620592555,42909
720575940620592587,42910
720575940620592856,42911
720575940620593243,42912
720575940620593323,42913
720575940620593345,42914
720575940620593749,42915
720575940620593780,42916
720575940620593835,42917
720575940620593840,42918
720575940620594000,42919
720575940620594014,42920
720575940620594085,42921
720575940620594113,42922
720575940620594379,42923
720575940620594415,42924
720575940620595053,42925
720575940620595113,42926
720575940620595393,42927
720575940620595659,42928
720575940620595792,42929
720575940620595883,42930
720575940620595904,42931
720575940620596017,42932
720575940620596273,42933
720575940620596571,42934
720575940620596651,42935
720575940620596741,42936
720575940620597012,42937
720575940620597163,42938
720575940620597208,42939
720575940620597232,42940
720575940620597333,42941
720575940620597382,42942
720575940620597524,42943
720575940620597586,42944
720575940620597696,42945
720575940620597707,42946
720575940620597936,42947
720575940620598081,42948
720575940620598181,42949
720575940620598464,42950
720575940620598869,42951
720575940620598950,42952
720575940620598966,42953
720575940620599467,42954
720575940620599646,42955
720575940620600302,42956
720575940620600400,42957
720575940620600700,42958
720575940620600779,42959
720575940620600929,42960
720575940620601008,42961
720575940620601024,42962
720575940620601304,42963
720575940620602236,42964
720575940620602351,42965
720575940620602607,42966
720575940620602721,42967
720575940620602960,42968
720575940620603015,42969
720575940620603072,42970
720575940620603233,42971
720575940620603245,42972
720575940620603489,42973
720575940620603519,42974
720575940620603739,42975
720575940620604353,42976
720575940620604398,42977
720575940620604399,42978
720575940620604582,42979
720575940620604632,42980
720575940620604888,42981
720575940620604977,42982
720575940620605063,42983
720575940620605099,42984
720575940620605172,42985
720575940620605217,42986
720575940620605633,42987
720575940620605745,42988
720575940620605776,42989
720575940620605831,42990
720575940620605940,42991
720575940620606061,42992
720575940620606123,42993
720575940620606317,42994
720575940620606342,42995
720575940620606448,42996
720575940620606561,42997
720575940620606580,42998
720575940620606600,42999
720575940620607025,43000
720575940620607147,43001
720575940620607281,43002
720575940620607424,43003
720575940620607508,43004
720575940620607982,43005
720575940620608238,43006
720575940620608305,43007
720575940620608365,43008
720575940620608448,43009
720575940620608586,43010
720575940620608621,43011
720575940620608647,43012
720575940620608817,43013
720575940620608853,43014
720575940620608895,43015
720575940620608950,43016
720575940620609006,43017
720575940620609121,43018
720575940620609262,43019
720575940620609360,43020
720575940620609365,43021
720575940620609645,43022
720575940620609739,43023
720575940620609877,43024
720575940620610031,43025
720575940620610217,43026
720575940620610420,43027
720575940620610881,43028
720575940620611009,43029
720575940620611311,43030
720575940620611718,43031
720575940620611822,43032
720575940620611866,43033
720575940620611975,43034
720575940620612101,43035
720575940620612299,43036
720575940620612401,43037
720575940620612590,43038
720575940620612657,43039
720575940620612773,43040
720575940620612929,43041
720575940620612998,43042
720575940620613103,43043
720575940620613313,43044
720575940620613323,43045
720575940620613381,43046
720575940620613409,43047
720575940620613620,43048
720575940620613717,43049
720575940620613723,43050
720575940620613766,43051
720575940620614310,43052
720575940620614534,43053
720575940620614571,43054
720575940620614576,43055
720575940620615515,43056
720575940620615600,43057
720575940620615765,43058
720575940620615814,43059
720575940620615901,43060
720575940620615919,43061
720575940620616129,43062
720575940620617009,43063
720575940620617051,43064
720575940620617153,43065
720575940620618374,43066
720575940620618957,43067
720575940620619173,43068
720575940620619247,43069
720575940620619270,43070
720575940620619358,43071
720575940620619457,43072
720575940620620112,43073
720575940620620385,43074
720575940620620504,43075
720575940620620760,43076
720575940620620783,43077
720575940620620820,43078
720575940620620982,43079
720575940620620993,43080
720575940620621147,43081
720575940620621190,43082
720575940620621406,43083
720575940620621665,43084
720575940620622246,43085
720575940620622251,43086
720575940620622272,43087
720575940620622452,43088
720575940620622597,43089
720575940620622641,43090
720575940620622691,43091
720575940620622708,43092
720575940620622785,43093
720575940620622983,43094
720575940620623201,43095
720575940620623307,43096
720575940620623469,43097
720575940620623725,43098
720575940620624177,43099
720575940620624190,43100
720575940620624433,43101
720575940620624589,43102
720575940620624879,43103
720575940620624976,43104
720575940620625030,43105
720575940620625067,43106
720575940620625172,43107
720575940620625488,43108
720575940620625573,43109
720575940620625646,43110
720575940620625880,43111
720575940620626011,43112
720575940620626159,43113
720575940620626273,43114
720575940620627035,43115
720575940620627109,43116
720575940620627160,43117
720575940620627416,43118
720575940620627439,43119
720575940620627476,43120
720575940620627538,43121
720575940620627547,43122
720575940620627792,43123
720575940620627803,43124
720575940620627836,43125
720575940620628161,43126
720575940620628417,43127
720575940620628463,43128
720575940620628818,43129
720575940620628907,43130
720575940620628928,43131
720575940620628957,43132
720575940620629364,43133
720575940620629686,43134
720575940620629697,43135
720575940620629942,43136
720575940620630357,43137
720575940620630406,43138
720575940620631243,43139
720575940620631489,43140
720575940620631974,43141
720575940620631990,43142
720575940620632340,43143
720575940620632369,43144
720575940620632536,43145
720575940620632652,43146
720575940620633048,43147
720575940620633070,43148
720575940620633076,43149
720575940620633309,43150
720575940620633509,43151
720575940620633547,43152
720575940620633560,43153
720575940620633816,43154
720575940620633947,43155
720575940620634021,43156
720575940620634096,43157
720575940620634533,43158
720575940620634537,43159
720575940620635014,43160
720575940620635668,43161
720575940620635747,43162
720575940620636075,43163
720575940620636177,43164
720575940620636225,43165
720575940620636587,43166
720575940620636632,43167
720575940620636656,43168
720575940620636748,43169
720575940620636843,43170
720575940620636954,43171
720575940620637266,43172
720575940620637576,43173
720575940620637776,43174
720575940620637867,43175
720575940620637935,43176
720575940620638335,43177
720575940620638342,43178
720575940620638373,43179
720575940620638847,43180
720575940620639050,43181
720575940620639152,43182
720575940620639329,43183
720575940620639653,43184
720575940620639982,43185
720575940620640097,43186
720575940620640124,43187
720575940620640134,43188
720575940620640427,43189
720575940620640594,43190
720575940620640961,43191
720575940620641300,43192
720575940620641445,43193
720575940620641451,43194
720575940620642182,43195
720575940620642183,43196
720575940620642287,43197
720575940620642389,43198
720575940620642438,43199
720575940620642520,43200
720575940620642799,43201
720575940620642940,43202
720575940620643055,43203
720575940620643288,43204
720575940620643311,43205
720575940620643348,43206
720575940620643419,43207
720575940620643787,43208
720575940620643823,43209
720575940620644434,43210
720575940620644437,43211
720575940620644446,43212
720575940620644824,43213
720575940620645080,43214
720575940620645103,43215
720575940620645615,43216
720575940620645709,43217
720575940620645741,43218
720575940620646053,43219
720575940620646639,43220
720575940620646827,43221
720575940620646849,43222
720575940620647339,43223
720575940620647407,43224
720575940620647896,43225
720575940620648016,43226
720575940620648112,43227
720575940620648385,43228
720575940620648687,43229
720575940620648869,43230
720575940620648920,43231
720575940620649084,43232
720575940620649292,43233
720575940620649409,43234
720575940620649492,43235
720575940620649563,43236
720575940620649581,43237
720575940620649711,43238
720575940620649967,43239
720575940620649972,43240
720575940620650155,43241
720575940620650661,43242
720575940620650734,43243
720575940620650945,43244
720575940620651173,43245
720575940620651174,43246
720575940620651179,43247
720575940620651247,43248
720575940620651361,43249
720575940620651503,43250
720575940620651611,43251
720575940620652016,43252
720575940620652166,43253
720575940620652167,43254
720575940620652214,43255
720575940620652271,43256
720575940620652564,43257
720575940620652882,43258
720575940620653172,43259
720575940620653221,43260
720575940620653377,43261
720575940620653665,43262
720575940620653807,43263
720575940620654145,43264
720575940620654160,43265
720575940620654246,43266
720575940620654318,43267
720575940620654433,43268
720575940620654452,43269
720575940620654528,43270
720575940620654574,43271
720575940620654616,43272
720575940620654928,43273
720575940620655087,43274
720575940620655169,43275
720575940620655275,43276
720575940620655494,43277
720575940620655531,43278
720575940620655599,43279
720575940620655713,43280
720575940620655854,43281
720575940620656065,43282
720575940620656219,43283
720575940620656262,43284
720575940620656549,43285
720575940620656598,43286
720575940620656645,43287
720575940620656731,43288
720575940620656775,43289
720575940620656981,43290
720575940620657031,43291
720575940620657140,43292
720575940620657182,43293
720575940620657243,43294
720575940620657286,43295
720575940620657287,43296
720575940620657428,43297
720575940620657543,43298
720575940620657799,43299
720575940620657857,43300
720575940620658029,43301
720575940620658054,43302
720575940620658091,43303
720575940620658267,43304
720575940620658285,43305
720575940620658310,43306
720575940620658635,43307
720575940620658670,43308
720575940620658859,43309
720575940620658927,43310
720575940620659053,43311
720575940620659182,43312
720575940620659489,43313
720575940620660207,43314
720575940620660212,43315
720575940620660615,43316
720575940620660901,43317
720575940620661025,43318
720575940620661168,43319
720575940620661254,43320
720575940620661639,43321
720575940620661675,43322
720575940620661686,43323
720575940620661780,43324
720575940620661931,43325
720575940620662036,43326
720575940620662619,43327
720575940620662622,43328
720575940620662866,43329
720575940620663791,43330
720575940620663841,43331
720575940620663899,43332
720575940620664000,43333
720575940620664001,43334
720575940620664496,43335
720575940620664559,43336
720575940620664675,43337
720575940620664741,43338
720575940620664768,43339
720575940620664792,43340
720575940620664967,43341
720575940620665281,43342
720575940620665665,43343
720575940620665816,43344
720575940620665990,43345
720575940620666221,43346
720575940620666450,43347
720575940620666459,43348
720575940620666544,43349
720575940620666630,43350
720575940620666704,43351
720575940620666800,43352
720575940620666962,43353
720575940620667156,43354
720575940620667271,43355
720575940620667352,43356
720575940620667608,43357
720575940620667728,43358
720575940620667747,43359
720575940620668069,43360
720575940620668096,43361
720575940620668498,43362
720575940620668501,43363
720575940620668865,43364
720575940620668948,43365
720575940620669110,43366
720575940620669400,43367
720575940620669520,43368
720575940620669531,43369
720575940620670424,43370
720575940620670558,43371
720575940620670657,43372
720575940620670912,43373
720575940620671215,43374
720575940620671367,43375
720575940620671512,43376
720575940620671623,43377
720575940620671727,43378
720575940620671983,43379
720575940620672193,43380
720575940620672238,43381
720575940620672390,43382
720575940620672432,43383
720575940620672470,43384
720575940620672609,43385
720575940620672646,43386
720575940620672704,43387
720575940620672705,43388
720575940620672902,43389
720575940620673263,43390
720575940620673616,43391
720575940620673663,43392
720575940620673670,43393
720575940620673739,43394
720575940620673775,43395
720575940620673776,43396
720575940620673985,43397
720575940620674125,43398
720575940620674240,43399
720575940620674287,43400
720575940620674950,43401
720575940620675425,43402
720575940620675544,43403
720575940620675711,43404
720575940620675800,43405
720575940620675974,43406
720575940620676289,43407
720575940620676312,43408
720575940620676449,43409
720575940620676929,43410
720575940620676958,43411
720575940620677056,43412
720575940620677302,43413
720575940620677336,43414
720575940620677511,43415
720575940620677592,43416
720575940620677893,43417
720575940620678022,43418
720575940620678360,43419
720575940620678750,43420
720575940620678772,43421
720575940620679104,43422
720575940620679173,43423
720575940620679233,43424
720575940620679244,43425
720575940620679333,43426
720575940620679429,43427
720575940620679533,43428
720575940620679685,43429
720575940620679765,43430
720575940620679814,43431
720575940620680071,43432
720575940620680277,43433
720575940620680283,43434
720575940620680357,43435
720575940620680408,43436
720575940620680640,43437
720575940620680798,43438
720575940620681552,43439
720575940620681837,43440
720575940620681921,43441
720575940620682049,43442
720575940620682320,43443
720575940620682480,43444
720575940620682561,43445
720575940620682662,43446
720575940620682837,43447
720575940620682843,43448
720575940620682934,43449
720575940620682991,43450
720575940620683373,43451
720575940620683456,43452
720575940620684014,43453
720575940620684156,43454
720575940620684373,43455
720575940620684629,43456
720575940620684909,43457
720575940620684965,43458
720575940620685039,43459
720575940620685153,43460
720575940620685172,43461
720575940620685190,43462
720575940620685248,43463
720575940620685436,43464
720575940620685648,43465
720575940620685739,43466
720575940620685750,43467
720575940620685806,43468
720575940620685889,43469
720575940620686063,43470
720575940620686324,43471
720575940620686360,43472
720575940620686528,43473
720575940620686529,43474
720575940620686618,43475
720575940620686761,43476
720575940620686784,43477
720575940620686964,43478
720575940620687040,43479
720575940620687425,43480
720575940620687599,43481
720575940620687707,43482
720575940620687798,43483
720575940620687832,43484
720575940620688110,43485
720575940620688148,43486
720575940620688331,43487
720575940620688832,43488
720575940620688856,43489
720575940620688884,43490
720575940620688981,43491
720575940620689112,43492
720575940620689134,43493
720575940620689136,43494
720575940620689345,43495
720575940620689390,43496
720575940620689517,43497
720575940620689524,43498
720575940620689624,43499
720575940620689758,43500
720575940620690000,43501
720575940620690054,43502
720575940620690415,43503
720575940620690566,43504
720575940620690708,43505
720575940620690768,43506
720575940620690804,43507
720575940620691020,43508
720575940620691327,43509
720575940620691476,43510
720575940620691538,43511
720575940620691672,43512
720575940620691792,43513
720575940620691794,43514
720575940620691811,43515
720575940620691951,43516
720575940620692050,43517
720575940620692103,43518
720575940620692318,43519
720575940620692417,43520
720575940620692562,43521
720575940620692833,43522
720575940620692974,43523
720575940620693510,43524
720575940620693953,43525
720575940620693999,43526
720575940620694015,43527
720575940620694406,43528
720575940620694488,43529
720575940620694662,43530
720575940620694721,43531
720575940620694858,43532
720575940620695022,43533
720575940620695120,43534
720575940620695243,43535
720575940620695387,43536
720575940620695423,43537
720575940620695489,43538
720575940620695902,43539
720575940620696024,43540
720575940620696084,43541
720575940620696229,43542
720575940620696280,43543
720575940620696385,43544
720575940620696405,43545
720575940620696454,43546
720575940620696496,43547
720575940620697046,43548
720575940620697070,43549
720575940620697071,43550
720575940620697076,43551
720575940620697520,43552
720575940620697537,43553
720575940620697691,43554
720575940620697697,43555
720575940620697941,43556
720575940620698048,43557
720575940620698136,43558
720575940620698192,43559
720575940620698448,43560
720575940620698641,43561
720575940620698704,43562
720575940620698709,43563
720575940620698863,43564
720575940620698904,43565
720575940620698913,43566
720575940620698960,43567
720575940620699162,43568
720575940620699412,43569
720575940620699519,43570
720575940620699631,43571
720575940620699745,43572
720575940620699782,43573
720575940620699887,43574
720575940620700038,43575
720575940620700073,43576
720575940620700075,43577
720575940620700190,43578
720575940620700287,43579
720575940620700353,43580
720575940620700769,43581
720575940620700886,43582
720575940620701574,43583
720575940620701633,43584
720575940620701889,43585
720575940620701978,43586
720575940620702032,43587
720575940620702155,43588
720575940620702234,43589
720575940620702598,43590
720575940620702703,43591
720575940620702746,43592
720575940620703067,43593
720575940620703111,43594
720575940620703312,43595
720575940620703659,43596
720575940620703727,43597
720575940620703879,43598
720575940620703936,43599
720575940620703983,43600
720575940620704005,43601
720575940620704091,43602
720575940620704171,43603
720575940620704239,43604
720575940620704588,43605
720575940620704608,43606
720575940620704646,43607
720575940620704773,43608
720575940620705012,43609
720575940620705044,43610
720575940620705240,43611
720575940620705518,43612
720575940620705556,43613
720575940620705728,43614
720575940620705812,43615
720575940620705883,43616
720575940620705886,43617
720575940620705995,43618
720575940620706486,43619
720575940620706543,43620
720575940620706725,43621
720575940620706776,43622
720575940620706798,43623
720575940620706943,43624
720575940620707098,43625
720575940620707567,43626
720575940620707649,43627
720575940620707719,43628
720575940620707750,43629
720575940620707798,43630
720575940620707916,43631
720575940620707925,43632
720575940620708109,43633
720575940620708299,43634
720575940620708443,43635
720575940620708448,43636
720575940620708702,43637
720575940620709645,43638
720575940620709825,43639
720575940620710337,43640
720575940620710360,43641
720575940620710822,43642
720575940620710994,43643
720575940620711115,43644
720575940620711284,43645
720575940620711333,43646
720575940620711334,43647
720575940620711384,43648
720575940620711617,43649
720575940620711640,43650
720575940620712528,43651
720575940620712582,43652
720575940620712613,43653
720575940620712784,43654
720575940620712838,43655
720575940620713051,43656
720575940620713129,43657
720575940620713351,43658
720575940620713387,43659
720575940620713409,43660
720575940620713432,43661
720575940620713844,43662
720575940620713899,43663
720575940620714150,43664
720575940620714253,43665
720575940620714479,43666
720575940620714667,43667
720575940620714886,43668
720575940620714921,43669
720575940620715173,43670
720575940620715224,43671
720575940620715246,43672
720575940620715247,43673
720575940620715361,43674
720575940620715789,43675
720575940620715870,43676
720575940620715969,43677
720575940620716114,43678
720575940620716293,43679
720575940620716527,43680
720575940620716629,43681
720575940620716897,43682
720575940620717551,43683
720575940620717667,43684
720575940620717702,43685
720575940620718040,43686
720575940620718318,43687
720575940620718452,43688
720575940620718472,43689
720575940620718552,43690
720575940620718575,43691
720575940620718605,43692
720575940620718727,43693
720575940620718808,43694
720575940620718831,43695
720575940620719064,43696
720575940620719124,43697
720575940620719273,43698
720575940620719380,43699
720575940620719600,43700
720575940620719743,43701
720575940620719832,43702
720575940620719855,43703
720575940620720088,43704
720575940620720112,43705
720575940620720404,43706
720575940620720475,43707
720575940620720550,43708
720575940620720560,43709
720575940620720622,43710
720575940620720623,43711
720575940620720775,43712
720575940620720878,43713
720575940620721067,43714
720575940620721286,43715
720575940620721624,43716
720575940620721799,43717
